mmsi,timestamp,sim_hours,latitude,longitude,sog_kn,cog_deg,heading_deg,nav_status,vessel_type,vessel_length,vessel_width,draught,source,is_observed
624052784,2026-01-19T05:32:01Z,341.5338,35.210193,21.089674,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T05:33:56Z,341.5658,35.215242,21.088595,9.62,350.1,350.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T05:37:01Z,341.6171,35.22333,21.086866,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T05:37:19Z,341.622,35.224104,21.086701,9.62,350.1,347.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T05:42:01Z,341.7004,35.236467,21.084058,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T05:43:00Z,341.7168,35.23904,21.083508,9.62,350.1,348.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T05:47:01Z,341.7838,35.249604,21.08125,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T05:47:23Z,341.79,35.250583,21.081041,9.62,350.1,353.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T05:51:21Z,341.8561,35.261003,21.078814,9.62,350.1,349.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T05:52:01Z,341.8671,35.262741,21.078442,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T05:53:41Z,341.895,35.267137,21.077503,9.62,350.1,350.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T05:57:01Z,341.9504,35.275878,21.075634,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T05:59:10Z,341.9862,35.281523,21.074428,9.62,350.1,352.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:02:01Z,342.0338,35.289015,21.072826,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:04:30Z,342.0753,35.295557,21.071428,9.62,350.1,348.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:07:01Z,342.1171,35.302152,21.070018,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:07:54Z,342.1317,35.304452,21.069527,9.62,350.1,349.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:12:01Z,342.2004,35.315289,21.067211,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:13:51Z,342.2309,35.3201,21.066182,9.62,350.1,350.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:16:43Z,342.2787,35.327625,21.064574,9.62,350.1,348.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:17:01Z,342.2838,35.328426,21.064403,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:21:30Z,342.3585,35.340214,21.061883,9.62,350.1,351.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:22:01Z,342.3671,35.341563,21.061595,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:27:01Z,342.4504,35.3547,21.058787,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:27:52Z,342.4647,35.356947,21.058306,9.62,350.1,349.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:32:01Z,342.5338,35.367837,21.055979,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:33:34Z,342.5596,35.371917,21.055107,9.62,350.1,348.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:37:01Z,342.6171,35.380974,21.053171,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:38:34Z,342.643,35.385057,21.052298,9.62,350.1,348.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:42:01Z,342.7004,35.394111,21.050363,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:42:07Z,342.7021,35.394367,21.050308,9.62,350.1,346.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:47:01Z,342.7838,35.407248,21.047555,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:47:01Z,342.7839,35.407265,21.047551,9.62,350.1,353.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:52:01Z,342.8671,35.420386,21.044747,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T06:52:52Z,342.8813,35.422632,21.044267,9.62,350.1,344.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:56:58Z,342.9495,35.433382,21.041969,9.62,350.1,353.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T06:57:01Z,342.9504,35.433523,21.041939,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:01:37Z,343.027,35.445601,21.039357,9.62,350.1,347.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:02:01Z,343.0338,35.44666,21.039131,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:06:34Z,343.1096,35.458613,21.036576,9.62,350.1,349.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:07:01Z,343.1171,35.459797,21.036323,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:10:44Z,343.1791,35.469566,21.034235,9.62,350.1,348.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:12:01Z,343.2004,35.472934,21.033515,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:17:01Z,343.2838,35.486071,21.030707,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:17:07Z,343.2853,35.486318,21.030654,9.62,350.1,346.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:22:01Z,343.3671,35.499208,21.027899,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:23:29Z,343.3916,35.503076,21.027072,9.62,350.1,350.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:25:36Z,343.4268,35.508616,21.025888,9.62,350.1,351.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:27:01Z,343.4504,35.512345,21.025091,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:31:05Z,343.5183,35.523044,21.022804,9.62,350.1,355.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:32:01Z,343.5338,35.525482,21.022283,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:35:37Z,343.5938,35.534941,21.020261,9.62,350.1,350.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:37:01Z,343.6171,35.538619,21.019475,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:40:58Z,343.683,35.549015,21.017253,9.62,350.1,351.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:42:01Z,343.7004,35.551756,21.016667,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:45:15Z,343.7544,35.560261,21.014849,9.62,350.1,347.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:47:01Z,343.7838,35.564893,21.013859,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:49:12Z,343.8201,35.570614,21.012636,9.62,350.1,351.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:52:01Z,343.8671,35.57803,21.011051,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T07:54:19Z,343.9055,35.584087,21.009756,9.62,350.1,346.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T07:57:01Z,343.9504,35.591167,21.008243,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:02:01Z,344.0338,35.604304,21.005435,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:03:38Z,344.0607,35.608549,21.004528,9.62,350.1,353.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:07:01Z,344.1171,35.617441,21.002627,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:08:48Z,344.1467,35.62211,21.001629,9.62,350.1,348.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:12:01Z,344.2004,35.630578,20.999819,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:15:12Z,344.2536,35.638957,20.998028,9.62,350.1,350.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:16:47Z,344.2799,35.643104,20.997142,9.62,350.1,347.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:17:01Z,344.2838,35.643715,20.997011,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:22:01Z,344.3671,35.656852,20.994203,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:25:06Z,344.4185,35.664948,20.992473,9.62,350.1,348.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:27:01Z,344.4504,35.669989,20.991395,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:29:29Z,344.4916,35.67648,20.990008,9.62,350.1,344.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:32:01Z,344.5338,35.683127,20.988587,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:34:01Z,344.567,35.688374,20.987466,9.62,350.1,345.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:37:01Z,344.6171,35.696264,20.985779,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:38:11Z,344.6365,35.699324,20.985125,9.62,350.1,349.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:42:01Z,344.7004,35.709401,20.982971,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:46:53Z,344.7815,35.722187,20.980238,9.62,350.1,346.1,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:47:01Z,344.7838,35.722538,20.980163,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:51:05Z,344.8516,35.733232,20.977878,9.62,350.1,348.1,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:52:01Z,344.8671,35.735675,20.977355,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:55:48Z,344.9301,35.745613,20.975231,9.62,350.1,343.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T08:57:01Z,344.9504,35.748812,20.974547,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T08:59:35Z,344.9931,35.755536,20.97311,9.62,350.1,346.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:02:01Z,345.0338,35.761949,20.971739,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:04:38Z,345.0773,35.768819,20.970271,9.62,350.1,354.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:07:01Z,345.1171,35.775086,20.968932,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:09:16Z,345.1546,35.781003,20.967667,9.62,350.1,350.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:12:01Z,345.2004,35.788223,20.966124,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:14:21Z,345.2393,35.794349,20.964814,9.62,350.1,354.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:17:01Z,345.2838,35.80136,20.963316,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:18:15Z,345.3044,35.804618,20.962619,9.62,350.1,352.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:22:01Z,345.3671,35.814497,20.960508,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:23:11Z,345.3865,35.81755,20.959855,9.62,350.1,346.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:27:01Z,345.4504,35.827634,20.9577,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:28:12Z,345.4701,35.830731,20.957038,9.62,350.1,348.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:32:00Z,345.5335,35.840724,20.954902,9.62,350.1,355.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:32:01Z,345.5338,35.840771,20.954892,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:36:53Z,345.6149,35.853557,20.952159,9.62,350.1,345.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:37:01Z,345.6171,35.853908,20.952084,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:42:01Z,345.7004,35.867045,20.949276,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:42:39Z,345.7108,35.868687,20.948925,9.62,350.1,352.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:47:01Z,345.7838,35.880182,20.946468,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:49:30Z,345.8251,35.886705,20.945074,9.62,350.1,351.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:52:01Z,345.8671,35.893319,20.94366,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:54:40Z,345.9112,35.900266,20.942175,9.62,350.1,346.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T09:57:01Z,345.9504,35.906456,20.940852,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T09:59:35Z,345.9932,35.913202,20.93941,9.62,350.1,347.1,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:02:01Z,346.0338,35.919593,20.938044,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:06:26Z,346.1073,35.931191,20.935565,9.62,350.1,345.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:07:01Z,346.1171,35.93273,20.935236,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:10:58Z,346.1829,35.943103,20.933019,9.62,350.1,353.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:12:01Z,346.2004,35.945867,20.932428,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:16:50Z,346.2806,35.9585,20.929728,9.62,350.1,354.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:17:01Z,346.2838,35.959005,20.92962,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:18:51Z,346.3143,35.963825,20.92859,9.62,350.1,355.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:21:19Z,346.3554,35.970292,20.927207,9.62,350.1,345.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:22:01Z,346.3671,35.972142,20.926812,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:27:01Z,346.4504,35.985279,20.924004,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:27:54Z,346.465,35.987581,20.923512,9.62,350.1,352.8,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:30:12Z,346.5034,35.993632,20.922218,9.62,350.1,346.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:32:01Z,346.5338,35.998416,20.921196,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:35:53Z,346.5981,36.008562,20.919027,9.62,350.1,354.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:37:01Z,346.6171,36.011553,20.918388,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:40:19Z,346.6722,36.020241,20.916531,9.62,350.1,356.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:42:01Z,346.7004,36.02469,20.91558,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:45:27Z,346.7578,36.033726,20.913649,9.62,350.1,354.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:47:01Z,346.7838,36.037827,20.912772,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:51:12Z,346.8534,36.048799,20.910427,9.62,350.1,352.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:52:01Z,346.8671,36.050964,20.909964,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T10:56:35Z,346.9432,36.062955,20.907401,9.62,350.1,349.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T10:57:01Z,346.9504,36.064101,20.907156,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:02:01Z,347.0338,36.077238,20.904348,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:02:34Z,347.043,36.078691,20.904038,9.62,350.1,346.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:04:59Z,347.0832,36.085024,20.902684,9.62,350.1,350.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:07:01Z,347.1171,36.090375,20.90154,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:10:00Z,347.1668,36.098203,20.899867,9.62,350.1,350.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:10:48Z,347.1802,36.100316,20.899415,9.62,350.1,350.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:12:01Z,347.2004,36.103512,20.898732,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:13:44Z,347.2291,36.108029,20.897767,9.62,350.1,343.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:17:01Z,347.2838,36.116649,20.895924,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:20:08Z,347.3357,36.124829,20.894176,9.62,350.1,347.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:22:01Z,347.3671,36.129786,20.893116,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:24:22Z,347.4063,36.135965,20.891796,9.62,350.1,350.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:26:19Z,347.4387,36.141066,20.890705,9.62,350.1,346.4,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:27:01Z,347.4504,36.142923,20.890308,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:30:22Z,347.5062,36.151715,20.888429,9.62,350.1,346.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:32:01Z,347.5338,36.15606,20.8875,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:34:14Z,347.5707,36.161889,20.886254,9.62,350.1,350.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:37:01Z,347.6171,36.169197,20.884692,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:40:04Z,347.6679,36.177204,20.882981,9.62,350.1,356.3,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:42:01Z,347.7004,36.182334,20.881884,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:45:25Z,347.757,36.191253,20.879978,9.62,350.1,345.0,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:47:01Z,347.7838,36.195471,20.879076,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:49:31Z,347.8255,36.202054,20.877669,9.62,350.1,344.1,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:52:01Z,347.8671,36.208608,20.876268,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T11:55:28Z,347.9246,36.217667,20.874332,9.62,350.1,351.9,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T11:57:01Z,347.9504,36.221745,20.873461,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T12:01:21Z,348.0227,36.233144,20.871024,9.62,350.1,345.2,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T12:02:01Z,348.0338,36.234883,20.870653,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T12:05:22Z,348.0895,36.243665,20.868775,9.62,350.1,347.7,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T12:07:01Z,348.1171,36.24802,20.867845,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T12:08:10Z,348.1362,36.251026,20.867202,9.62,350.1,354.6,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T12:11:37Z,348.1937,36.260096,20.865263,9.62,350.1,352.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T12:12:01Z,348.2004,36.261157,20.865037,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T12:16:13Z,348.2705,36.272207,20.862675,9.62,350.1,355.5,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
624052784,2026-01-19T12:17:01Z,348.2838,36.274294,20.862229,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T12:22:01Z,348.3671,36.287431,20.859421,9.62,350.1,350.1,Interpolated,Fishing,38.4,5.0,2.0,interpolation,False
624052784,2026-01-19T12:22:16Z,348.3712,36.288073,20.859283,9.62,350.1,352.1,UnderWayUsingEngine,Fishing,38.4,5.0,2.0,AIS-terrestrial,True
